vehicle_id,date,mileage,maintenance_type,service_category,description,labor_hours,parts_cost,labor_cost,downtime_hours,technician_id,completed
TRUCK-0012,2022-07-02,220388,Preventive,DOT Inspection,Transmission fluid change,0.8,1029,480,7,TECH-007,True
TRUCK-0012,2023-07-18,230843,Corrective,DOT Inspection,Oil change and filter replacement,6.7,1347,635,30,TECH-011,True
TRUCK-0012,2022-07-09,210571,Preventive,Electrical,Engine diagnostic and repair,5.9,452,245,21,TECH-020,True
TRUCK-0012,2022-12-26,191448,Preventive,Tires,Coolant system flush,8.0,406,674,62,TECH-010,True
TRUCK-0012,2023-06-03,206203,Emergency,DOT Inspection,DOT annual inspection,7.4,1235,339,63,TECH-008,False
TRUCK-0012,2020-06-20,188825,Inspection,Transmission,DOT annual inspection,3.1,1449,800,72,TECH-018,True
TRUCK-0012,2020-08-18,219378,Inspection,Transmission,Brake pad replacement,6.3,279,654,10,TECH-009,True
TRUCK-0012,2020-08-21,218611,Emergency,DOT Inspection,Oil change and filter replacement,5.6,649,364,6,TECH-010,False
TRUCK-0012,2021-07-04,191671,Emergency,Brakes,Engine diagnostic and repair,1.5,1020,718,67,TECH-014,False
TRUCK-0012,2020-01-20,235675,Preventive,DOT Inspection,Engine diagnostic and repair,3.9,1179,729,38,TECH-016,False
TRUCK-0012,2020-09-06,237433,Emergency,DOT Inspection,Engine diagnostic and repair,4.2,766,647,72,TECH-020,False
TRUCK-0012,2023-11-25,212556,Preventive,Brakes,Air filter replacement,6.0,153,764,52,TECH-005,True
TRUCK-0012,2023-05-17,233414,Emergency,Brakes,Engine diagnostic and repair,4.4,721,535,66,TECH-020,True
TRUCK-0012,2020-06-13,231711,Corrective,Brakes,Coolant system flush,4.8,543,309,52,TECH-014,True
TRUCK-0012,2023-06-17,226139,Emergency,Electrical,Brake pad replacement,2.2,1299,494,20,TECH-004,True
TRUCK-0012,2023-07-24,219395,Corrective,Brakes,Brake pad replacement,3.3,917,144,3,TECH-006,True
TRUCK-0012,2021-09-15,228437,Preventive,Transmission,Air filter replacement,5.1,1478,753,18,TECH-010,True
TRUCK-0012,2022-05-28,208543,Inspection,Transmission,Oil change and filter replacement,1.3,61,359,28,TECH-004,False
TRUCK-0012,2023-03-12,216127,Inspection,DOT Inspection,Transmission fluid change,4.3,67,442,41,TECH-015,True
TRUCK-0012,2021-08-23,204055,Corrective,Engine,Transmission fluid change,7.4,170,372,15,TECH-004,False
TRUCK-0012,2020-11-20,229721,Inspection,Transmission,Oil change and filter replacement,0.9,1196,483,55,TECH-007,True
TRUCK-0012,2023-05-13,237806,Inspection,Brakes,Coolant system flush,2.6,757,617,5,TECH-020,False
TRUCK-0012,2020-11-13,229235,Emergency,Brakes,Brake pad replacement,6.4,972,301,8,TECH-018,False
TRUCK-0012,2020-08-18,212094,Corrective,Transmission,Tire rotation and balancing,2.9,318,368,16,TECH-015,True
TRUCK-0012,2023-11-06,220114,Preventive,Brakes,Tire rotation and balancing,3.2,541,567,10,TECH-006,True
TRUCK-0012,2020-11-03,207197,Preventive,Electrical,Electrical system troubleshooting,5.8,436,481,72,TECH-007,True
TRUCK-0012,2020-04-30,192461,Emergency,DOT Inspection,Tire rotation and balancing,3.4,535,738,10,TECH-012,True
TRUCK-0012,2020-10-16,225943,Emergency,Engine,Electrical system troubleshooting,7.6,958,116,53,TECH-012,True
TRUCK-0012,2021-07-07,215032,Inspection,DOT Inspection,Tire rotation and balancing,3.1,1118,316,13,TECH-006,True
TRUCK-0012,2023-12-25,196773,Emergency,Brakes,Oil change and filter replacement,7.7,323,631,14,TECH-018,True
TRUCK-0012,2021-08-26,188877,Emergency,DOT Inspection,Oil change and filter replacement,8.0,1440,282,5,TECH-013,False
TRUCK-0012,2023-11-08,189569,Inspection,Electrical,DOT annual inspection,7.4,1050,209,60,TECH-009,True
TRUCK-0013,2021-04-22,228815,Emergency,Engine,Transmission fluid change,3.7,167,122,62,TECH-014,False
TRUCK-0013,2022-08-27,246233,Emergency,Tires,DOT annual inspection,7.2,580,588,2,TECH-011,True
TRUCK-0013,2021-08-07,246526,Emergency,Tires,Brake pad replacement,7.7,1218,607,39,TECH-015,True
TRUCK-0013,2021-12-25,204725,Preventive,DOT Inspection,Engine diagnostic and repair,4.2,834,123,13,TECH-020,True
TRUCK-0013,2022-10-13,232002,Preventive,Tires,Electrical system troubleshooting,7.1,1199,111,25,TECH-012,True
TRUCK-0013,2021-10-26,228835,Emergency,Tires,Electrical system troubleshooting,6.1,1413,262,34,TECH-014,False
TRUCK-0013,2023-02-03,230142,Corrective,Transmission,Coolant system flush,4.5,550,657,51,TECH-018,True
TRUCK-0013,2020-09-02,231950,Inspection,DOT Inspection,DOT annual inspection,7.8,1009,640,35,TECH-007,False
TRUCK-0013,2021-08-21,212940,Preventive,Transmission,DOT annual inspection,2.1,499,775,43,TECH-012,False
TRUCK-0013,2022-11-09,234446,Corrective,Electrical,Engine diagnostic and repair,3.3,517,640,24,TECH-008,True
TRUCK-0013,2020-02-11,206466,Emergency,Electrical,Transmission fluid change,5.0,1020,458,46,TECH-014,True
TRUCK-0013,2022-10-06,230298,Corrective,Transmission,Oil change and filter replacement,5.3,654,226,12,TECH-014,False
TRUCK-0013,2022-06-12,234677,Corrective,DOT Inspection,Air filter replacement,3.3,94,252,6,TECH-004,False
TRUCK-0013,2021-05-25,248282,Emergency,Tires,Engine diagnostic and repair,0.5,1055,213,55,TECH-009,False
TRUCK-0013,2022-10-27,245651,Emergency,Tires,Tire rotation and balancing,5.4,232,666,45,TECH-005,True
TRUCK-0013,2022-09-20,248321,Emergency,Brakes,Coolant system flush,7.1,1139,510,8,TECH-020,True
TRUCK-0013,2021-06-04,240543,Preventive,DOT Inspection,Brake pad replacement,1.8,1113,480,45,TECH-002,True
TRUCK-0013,2022-12-03,226873,Emergency,Tires,Oil change and filter replacement,6.4,252,317,18,TECH-005,True
TRUCK-0013,2020-12-07,240778,Preventive,Brakes,Air filter replacement,0.5,762,797,42,TECH-008,False
TRUCK-0013,2022-07-07,214496,Corrective,DOT Inspection,Engine diagnostic and repair,1.3,1352,361,72,TECH-011,True
TRUCK-0013,2021-06-29,247912,Preventive,Electrical,Transmission fluid change,6.9,1096,545,72,TECH-006,False
TRUCK-0013,2023-10-18,216863,Emergency,Transmission,Electrical system troubleshooting,0.7,328,195,70,TECH-011,True
TRUCK-0013,2022-10-18,223704,Corrective,Engine,Coolant system flush,4.6,109,767,14,TECH-015,True
TRUCK-0013,2022-08-04,241080,Emergency,Electrical,Brake pad replacement,1.1,1293,646,52,TECH-016,True
TRUCK-0013,2022-09-08,231193,Emergency,DOT Inspection,Tire rotation and balancing,6.3,672,701,53,TECH-004,True
TRUCK-0013,2021-09-05,214674,Corrective,DOT Inspection,DOT annual inspection,6.4,752,230,34,TECH-005,True
TRUCK-0013,2023-11-09,203450,Emergency,Engine,Engine diagnostic and repair,6.3,865,572,2,TECH-014,True
TRUCK-0013,2020-07-06,216883,Preventive,DOT Inspection,Oil change and filter replacement,5.9,424,798,61,TECH-011,True
TRUCK-0013,2021-06-12,242269,Corrective,Brakes,Tire rotation and balancing,5.6,117,691,27,TECH-018,True
TRUCK-0013,2023-03-05,229888,Corrective,DOT Inspection,Air filter replacement,2.8,549,746,59,TECH-018,True
TRUCK-0013,2020-03-11,232904,Inspection,Electrical,Oil change and filter replacement,5.6,1470,743,48,TECH-015,True
TRUCK-0013,2020-07-22,252560,Corrective,Transmission,Coolant system flush,7.0,902,657,22,TECH-001,True
TRUCK-0013,2021-03-21,249554,Inspection,DOT Inspection,DOT annual inspection,3.6,1471,669,13,TECH-008,True
TRUCK-0013,2020-07-03,248245,Preventive,DOT Inspection,Engine diagnostic and repair,0.8,1070,384,55,TECH-010,True
TRUCK-0013,2021-02-10,220972,Emergency,Transmission,Brake pad replacement,7.9,875,86,5,TECH-020,True
TRUCK-0013,2020-07-23,212314,Corrective,DOT Inspection,Tire rotation and balancing,4.6,1382,452,33,TECH-020,True
TRUCK-0013,2020-11-21,232764,Emergency,Tires,DOT annual inspection,2.9,266,685,47,TECH-006,True
TRUCK-0013,2022-12-27,223099,Corrective,Brakes,Air filter replacement,1.0,1296,223,45,TECH-020,True
TRUCK-0013,2021-10-10,216002,Inspection,Tires,Coolant system flush,1.7,783,181,61,TECH-003,False
TRUCK-0013,2021-04-12,225808,Corrective,Engine,Air filter replacement,5.6,268,721,72,TECH-016,False
TRUCK-0013,2021-04-15,206480,Inspection,Engine,Air filter replacement,1.6,496,114,11,TECH-001,True
TRUCK-0013,2023-03-17,239087,Preventive,Brakes,Engine diagnostic and repair,6.7,1347,204,1,TECH-015,False
TRUCK-0013,2020-10-02,230741,Preventive,Transmission,Electrical system troubleshooting,0.6,791,167,17,TECH-009,True
TRUCK-0013,2022-09-09,217629,Emergency,Brakes,Coolant system flush,6.9,1224,129,20,TECH-011,True
TRUCK-0013,2023-03-01,240771,Corrective,Transmission,Brake pad replacement,3.5,124,463,13,TECH-015,True
TRUCK-0013,2020-11-03,217068,Preventive,Tires,Coolant system flush,5.5,1006,691,24,TECH-004,False
TRUCK-0013,2022-09-08,236663,Inspection,Engine,Coolant system flush,1.4,51,768,41,TECH-001,False
TRUCK-0013,2022-03-23,223660,Emergency,Transmission,Electrical system troubleshooting,2.2,1076,719,67,TECH-008,False
TRUCK-0013,2023-05-19,222200,Preventive,Transmission,Coolant system flush,4.3,674,561,30,TECH-005,True
TRUCK-0013,2023-03-10,217164,Inspection,Tires,Coolant system flush,1.2,1169,499,71,TECH-001,True
TRUCK-0013,2023-08-04,220859,Inspection,Brakes,Transmission fluid change,2.9,181,328,34,TECH-015,False
TRUCK-0013,2022-11-15,213652,Corrective,Tires,Air filter replacement,3.7,1161,426,66,TECH-005,False
TRUCK-0013,2020-03-27,217905,Preventive,Engine,Brake pad replacement,0.7,341,677,21,TECH-004,True
TRUCK-0013,2021-01-07,203797,Preventive,Transmission,Air filter replacement,4.1,1194,478,39,TECH-018,True
TRUCK-0013,2023-03-03,233817,Inspection,Electrical,Brake pad replacement,3.5,1121,221,36,TECH-010,True
TRUCK-0013,2022-10-12,222984,Preventive,Electrical,Air filter replacement,7.2,643,609,13,TECH-017,False
TRUCK-0013,2021-07-26,251210,Corrective,Transmission,DOT annual inspection,4.6,372,539,43,TECH-020,True
TRUCK-0013,2020-03-26,205704,Emergency,Tires,Oil change and filter replacement,0.9,162,651,25,TECH-004,True
TRUCK-0013,2023-06-21,234291,Corrective,DOT Inspection,Brake pad replacement,4.8,936,92,13,TECH-018,True
TRUCK-0013,2020-04-21,209141,Emergency,Electrical,Coolant system flush,7.9,1047,680,52,TECH-006,True
TRUCK-0013,2022-05-17,213969,Inspection,Engine,Air filter replacement,2.0,542,202,33,TECH-012,True
TRUCK-0013,2020-04-21,212620,Corrective,DOT Inspection,Brake pad replacement,3.4,986,700,18,TECH-007,False
TRUCK-0013,2020-12-12,240873,Inspection,Engine,Oil change and filter replacement,4.0,294,653,59,TECH-005,True
TRUCK-0014,2023-07-25,340743,Preventive,Brakes,Transmission fluid change,3.6,54,542,46,TECH-001,True
TRUCK-0014,2022-07-21,318806,Corrective,Brakes,Engine diagnostic and repair,6.2,59,80,51,TECH-012,True
TRUCK-0014,2021-08-31,296284,Preventive,Brakes,DOT annual inspection,4.3,79,89,55,TECH-007,True
TRUCK-0014,2022-07-21,305193,Preventive,DOT Inspection,Coolant system flush,2.6,819,405,63,TECH-009,False
TRUCK-0014,2021-11-01,316020,Emergency,Transmission,Tire rotation and balancing,2.6,1373,723,30,TECH-008,True
TRUCK-0014,2022-10-12,335144,Inspection,Engine,Tire rotation and balancing,4.0,1206,628,6,TECH-005,False
TRUCK-0014,2020-03-07,326602,Emergency,Engine,Air filter replacement,4.3,1114,398,24,TECH-009,False
TRUCK-0014,2022-12-06,305729,Emergency,Engine,Transmission fluid change,3.0,523,438,5,TECH-004,True
TRUCK-0014,2020-01-31,344542,Corrective,DOT Inspection,DOT annual inspection,4.7,1213,795,35,TECH-007,False
TRUCK-0014,2021-08-25,340590,Emergency,Engine,Tire rotation and balancing,7.7,340,711,2,TECH-019,True
TRUCK-0014,2023-10-13,340006,Inspection,Engine,Transmission fluid change,4.9,931,712,6,TECH-007,True
TRUCK-0014,2021-07-11,303225,Emergency,Brakes,Oil change and filter replacement,2.2,246,182,37,TECH-012,True
TRUCK-0014,2020-07-10,337599,Corrective,Transmission,Electrical system troubleshooting,6.6,267,746,27,TECH-013,True
TRUCK-0014,2020-12-27,324828,Inspection,Transmission,Oil change and filter replacement,4.9,329,296,50,TECH-018,True
TRUCK-0014,2020-08-25,313931,Preventive,Electrical,Transmission fluid change,4.6,938,187,72,TECH-005,True
TRUCK-0014,2020-09-26,319675,Emergency,Brakes,Oil change and filter replacement,7.5,1392,188,13,TECH-005,True
TRUCK-0014,2022-01-24,326694,Corrective,Transmission,DOT annual inspection,4.6,88,393,14,TECH-006,True
TRUCK-0014,2021-12-03,344722,Preventive,Electrical,Coolant system flush,2.2,839,129,28,TECH-014,True
TRUCK-0014,2020-08-31,311976,Preventive,Transmission,Tire rotation and balancing,6.8,224,137,39,TECH-016,True
TRUCK-0014,2022-12-05,297684,Preventive,Engine,Electrical system troubleshooting,0.9,1075,380,16,TECH-019,True
TRUCK-0014,2023-05-11,311618,Emergency,DOT Inspection,DOT annual inspection,1.0,230,412,52,TECH-011,True
TRUCK-0014,2022-01-30,341405,Emergency,Brakes,Tire rotation and balancing,6.1,1383,640,61,TECH-008,True
TRUCK-0014,2022-10-07,300856,Inspection,Transmission,Transmission fluid change,7.4,535,647,42,TECH-015,True
TRUCK-0014,2023-07-09,302900,Emergency,Engine,Air filter replacement,4.6,1170,508,8,TECH-013,True
TRUCK-0014,2023-03-25,310342,Corrective,Engine,Oil change and filter replacement,5.5,338,98,57,TECH-001,True
TRUCK-0014,2023-11-19,315806,Preventive,Tires,Tire rotation and balancing,3.2,648,410,5,TECH-019,True
TRUCK-0014,2021-10-08,333091,Inspection,Transmission,Brake pad replacement,5.1,1325,201,23,TECH-004,True
TRUCK-0014,2020-08-18,343524,Inspection,Electrical,Oil change and filter replacement,6.1,1165,547,17,TECH-007,True
TRUCK-0014,2022-09-12,330729,Inspection,Tires,Transmission fluid change,7.3,134,659,7,TECH-016,True
TRUCK-0014,2021-02-14,315519,Inspection,Transmission,DOT annual inspection,2.6,147,142,40,TECH-003,True
TRUCK-0014,2021-01-05,339546,Preventive,DOT Inspection,Engine diagnostic and repair,7.9,285,238,50,TECH-017,True
TRUCK-0014,2022-12-13,305516,Corrective,Electrical,Brake pad replacement,7.0,545,630,5,TECH-011,True
TRUCK-0014,2020-01-11,307977,Inspection,Brakes,Oil change and filter replacement,0.8,1374,383,70,TECH-012,False
TRUCK-0014,2023-01-03,339071,Preventive,Engine,DOT annual inspection,7.4,208,351,20,TECH-016,True
TRUCK-0014,2021-08-18,306818,Preventive,Transmission,Oil change and filter replacement,2.8,805,552,8,TECH-017,True
TRUCK-0014,2022-06-23,310788,Inspection,Tires,Transmission fluid change,6.7,1012,327,71,TECH-003,True
TRUCK-0014,2023-07-08,300365,Inspection,Electrical,Transmission fluid change,2.3,1426,322,5,TECH-008,True
TRUCK-0014,2023-03-16,336463,Emergency,Electrical,Electrical system troubleshooting,2.4,260,256,8,TECH-011,True
TRUCK-0014,2020-06-01,342282,Inspection,Tires,Brake pad replacement,3.0,1144,174,49,TECH-018,True
TRUCK-0014,2021-12-28,329150,Preventive,Brakes,Brake pad replacement,6.3,452,162,0,TECH-011,True
TRUCK-0014,2021-03-20,301228,Emergency,Engine,Air filter replacement,0.5,1162,158,19,TECH-013,False
TRUCK-0014,2021-11-23,340638,Emergency,Tires,Electrical system troubleshooting,0.7,1476,599,39,TECH-014,False
TRUCK-0014,2020-10-22,343811,Emergency,Engine,Coolant system flush,2.7,1240,341,51,TECH-013,True
TRUCK-0014,2020-11-05,323115,Preventive,Brakes,Oil change and filter replacement,7.5,986,108,51,TECH-007,True
TRUCK-0014,2020-10-22,327553,Emergency,Transmission,DOT annual inspection,1.5,1141,76,27,TECH-009,True
TRUCK-0014,2022-10-13,295902,Preventive,Electrical,Air filter replacement,3.7,371,105,47,TECH-019,True
TRUCK-0014,2023-09-13,342511,Corrective,DOT Inspection,Brake pad replacement,5.7,856,465,40,TECH-019,False
TRUCK-0014,2020-10-18,305701,Inspection,Tires,Engine diagnostic and repair,1.7,338,207,17,TECH-001,True
TRUCK-0014,2020-11-10,329085,Inspection,DOT Inspection,Brake pad replacement,3.7,1310,141,54,TECH-015,True
TRUCK-0014,2022-09-12,328465,Preventive,DOT Inspection,Engine diagnostic and repair,5.0,1467,609,49,TECH-009,False
TRUCK-0014,2023-07-12,339123,Emergency,Electrical,Oil change and filter replacement,5.5,1301,95,46,TECH-012,True
TRUCK-0014,2021-08-14,321300,Inspection,Electrical,Air filter replacement,1.9,1428,213,63,TECH-011,False
TRUCK-0014,2023-04-24,320250,Inspection,DOT Inspection,DOT annual inspection,4.9,1464,583,51,TECH-018,True
TRUCK-0014,2023-04-10,328049,Corrective,Engine,Brake pad replacement,0.5,111,760,13,TECH-011,True
TRUCK-0014,2020-11-30,324498,Inspection,Brakes,Coolant system flush,1.5,1153,89,46,TECH-004,True
TRUCK-0014,2022-12-20,314218,Corrective,Engine,DOT annual inspection,7.4,273,584,47,TECH-014,True
TRUCK-0014,2022-01-29,335628,Inspection,Electrical,Air filter replacement,1.6,101,551,46,TECH-019,False
TRUCK-0014,2021-10-25,334835,Emergency,DOT Inspection,Brake pad replacement,7.9,1183,618,1,TECH-004,True
TRUCK-0014,2020-09-07,329364,Preventive,Tires,Coolant system flush,2.2,114,621,72,TECH-017,True
TRUCK-0014,2021-01-02,331754,Preventive,Engine,Oil change and filter replacement,2.2,1088,85,53,TECH-005,True
TRUCK-0014,2021-01-17,344200,Inspection,Tires,Air filter replacement,6.8,843,666,18,TECH-018,True
TRUCK-0014,2022-02-16,309161,Emergency,DOT Inspection,Engine diagnostic and repair,0.6,1496,353,4,TECH-006,True
TRUCK-0014,2022-10-21,339244,Emergency,Brakes,Air filter replacement,7.5,210,723,49,TECH-009,True
TRUCK-0014,2021-06-16,326061,Inspection,Electrical,Engine diagnostic and repair,7.7,743,596,72,TECH-001,True
TRUCK-0014,2022-11-02,324464,Emergency,Engine,Electrical system troubleshooting,1.4,557,171,63,TECH-005,False
TRUCK-0014,2021-02-04,323842,Corrective,Tires,Coolant system flush,1.2,1156,315,0,TECH-017,False
TRUCK-0014,2021-03-02,312388,Corrective,Electrical,Transmission fluid change,4.0,749,454,23,TECH-002,True
TRUCK-0014,2021-12-07,334456,Corrective,Transmission,Brake pad replacement,3.5,345,219,4,TECH-011,False
TRUCK-0014,2021-07-08,302898,Emergency,Brakes,Engine diagnostic and repair,6.4,92,365,21,TECH-016,True
TRUCK-0014,2020-08-07,299451,Emergency,Tires,DOT annual inspection,5.3,1282,725,53,TECH-006,True
TRUCK-0014,2022-08-26,295340,Corrective,Electrical,Tire rotation and balancing,2.1,1458,297,26,TECH-008,True
TRUCK-0014,2021-06-17,306912,Preventive,Engine,Engine diagnostic and repair,2.5,216,591,18,TECH-018,True
TRUCK-0014,2021-11-13,329034,Inspection,Tires,Engine diagnostic and repair,7.2,889,631,68,TECH-004,True
TRUCK-0014,2023-08-11,325323,Emergency,Tires,Engine diagnostic and repair,4.8,1417,79,72,TECH-013,True
TRUCK-0014,2021-08-07,341141,Corrective,DOT Inspection,Air filter replacement,6.6,570,703,43,TECH-009,True
TRUCK-0014,2022-10-20,336712,Corrective,DOT Inspection,Transmission fluid change,1.9,1094,325,39,TECH-004,True
TRUCK-0014,2022-11-22,342649,Preventive,DOT Inspection,Air filter replacement,6.8,523,322,18,TECH-012,True
TRUCK-0014,2021-10-08,317109,Emergency,Engine,DOT annual inspection,0.7,738,142,62,TECH-011,True
TRUCK-0014,2020-08-15,340239,Emergency,Transmission,Tire rotation and balancing,0.8,1145,592,38,TECH-019,True
TRUCK-0014,2022-02-23,335913,Preventive,Engine,Brake pad replacement,7.6,1476,468,42,TECH-007,True
TRUCK-0014,2021-07-28,295816,Preventive,Engine,Engine diagnostic and repair,5.4,409,288,23,TECH-006,True
TRUCK-0014,2021-02-20,296066,Preventive,Transmission,Coolant system flush,6.8,1193,614,71,TECH-016,True
TRUCK-0014,2022-11-11,336949,Preventive,Transmission,Air filter replacement,3.6,994,123,4,TECH-013,True
TRUCK-0014,2021-11-19,325425,Corrective,DOT Inspection,Brake pad replacement,0.8,1407,475,66,TECH-001,True
TRUCK-0015,2023-06-15,302575,Corrective,Brakes,DOT annual inspection,1.1,111,512,44,TECH-006,True
TRUCK-0015,2023-11-03,285081,Corrective,DOT Inspection,Transmission fluid change,6.3,1327,108,16,TECH-013,True
TRUCK-0015,2020-01-02,274214,Preventive,DOT Inspection,Oil change and filter replacement,2.5,1440,368,19,TECH-011,True
TRUCK-0015,2020-09-17,278398,Corrective,Tires,Transmission fluid change,2.7,947,524,52,TECH-012,False
TRUCK-0015,2021-02-09,277071,Preventive,Brakes,DOT annual inspection,7.7,239,474,22,TECH-019,True
